日期,小时,监测站,CO,FSP,NO2,NOX,O3,RSP,SO2,CO-W,FSP-W,date
23/6/2020,9,中環,122,11,71,291,12,23,4,38,5,2039/2/20
23/6/2020,10,中環,116,11,72,285,14,26,5,46,8,2039/2/21
23/6/2020,11,中環,115,7,59,209,17,20,4,46,8,2039/2/22
23/6/2020,12,中環,125,7,61,215,19,19,4,46,10,2039/2/23
23/6/2020,13,中環,125,5,56,193,21,17,4,57,7,2039/2/24
23/6/2020,14,中環,125,11,60,185,22,21,4,53,8,2039/2/25
23/6/2020,15,中環,125,9,51,144,29,23,3,56,7,2039/2/26
23/6/2020,16,中環,125,8,60,182,27,24,4,45,7,2039/2/27
23/6/2020,17,中環,48,6,52,165,27,17,4,49,7,2039/2/28
23/6/2020,18,中環,50,6,72,282,17,16,5,53,7,2039/3/1
23/6/2020,19,中環,72,7,86,363,10,16,6,56,7,2039/3/2
23/6/2020,20,中環,62,6,63,257,13,15,5,68,9,2039/3/3
23/6/2020,21,中環,68,7,51,151,14,16,4,48,8,2039/3/4
23/6/2020,22,中環,48,7,50,111,12,13,3,45,7,2039/3/5
23/6/2020,23,中環,41,8,35,83,18,14,2,54,8,2039/3/6
23/6/2020,24,中環,43,12,46,123,15,20,2,48,7,2039/3/7
24/6/2020,1,中環,40,14,46,123,22,21,3,40,5,2039/3/8
24/6/2020,2,中環,34,8,28,55,28,14,2,40,5,2039/3/9
24/6/2020,3,中環,34,8,28,55,20,13,2,36,6,2039/3/10
24/6/2020,4,中環,36,8,30,66,22,14,2,29,6,2039/3/11
24/6/2020,5,中環,37,6,28,67,20,12,3,38,2,2039/3/12
24/6/2020,6,中環,42,5,34,77,17,10,3,29,2,2039/3/13
24/6/2020,7,中環,45,4,40,107,17,10,3,29,5,2039/3/14
24/6/2020,8,中環,53,7,52,190,11,14,4,34,3,2039/3/15
24/6/2020,9,中環,61,7,74,309,10,16,10,39,6,2039/3/16
24/6/2020,10,中環,67,11,82,399,11,20,10,44,7,2039/3/17
24/6/2020,11,中環,55,11,68,201,20,21,4,37,11,2039/3/18
24/6/2020,12,中環,73,9,75,285,14,18,5,52,11,2039/3/19
24/6/2020,13,中環,60,10,68,234,20,19,5,63,10,2039/3/20
24/6/2020,14,中環,54,8,53,142,25,16,3,47,8,2039/3/21
24/6/2020,15,中環,48,10,43,105,30,18,3,41,5,2039/3/22
24/6/2020,16,中環,47,8,49,126,27,16,3,45,7,2039/3/23
24/6/2020,17,中環,41,6,45,105,34,13,2,54,9,2039/3/24
24/6/2020,18,中環,57,6,70,202,18,13,3,57,10,2039/3/25
24/6/2020,19,中環,53,6,48,121,24,12,3,57,8,2039/3/26
24/6/2020,20,中環,46,5,37,84,28,11,2,64,9,2039/3/27
24/6/2020,21,中環,44,4,34,69,29,11,2,74,12,2039/3/28
24/6/2020,22,中環,42,6,25,51,31,13,2,63,9,2039/3/29
24/6/2020,23,中環,39,5,26,50,31,11,2,72,9,2039/3/30
24/6/2020,24,中環,37,6,21,38,30,12,2,64,7,2039/3/31
25/6/2020,1,中環,39,8,27,63,27,17,1,62,6,2039/4/1
25/6/2020,2,中環,38,5,20,38,30,13,1,62,4,2039/4/2
25/6/2020,3,中環,37,3,18,37,30,9,1,62,5,2039/4/3
25/6/2020,4,中環,33,1,9,16,34,6,2,42,4,2039/4/4
25/6/2020,5,中環,42,3,21,42,27,8,2,33,3,2039/4/5
25/6/2020,6,中環,41,4,27,69,19,8,2,32,4,2039/4/6
25/6/2020,7,中環,36,4,24,49,23,9,2,28,5,2039/4/7
25/6/2020,8,中環,37,3,18,42,25,8,2,38,5,2039/4/8
25/6/2020,9,中環,37,3,21,45,26,8,2,39,7,2039/4/9
25/6/2020,10,中環,42,3,29,92,23,9,2,45,5,2039/4/10
25/6/2020,11,中環,43,2,26,69,27,10,2,42,5,2039/4/11
25/6/2020,12,中環,42,4,27,82,28,11,3,47,7,2039/4/12
25/6/2020,13,中環,41,5,23,59,33,12,2,41,4,2039/4/13
25/6/2020,14,中環,44,3,24,59,35,8,2,40,6,2039/4/14
25/6/2020,15,中環,40,3,20,38,38,8,2,44,7,2039/4/15
25/6/2020,16,中環,46,4,27,51,31,10,3,40,7,2039/4/16
25/6/2020,17,中環,39,3,19,42,36,10,2,54,7,2039/4/17
25/6/2020,18,中環,38,3,19,44,31,10,2,53,8,2039/4/18
25/6/2020,19,中環,51,3,35,94,23,10,3,57,8,2039/4/19
25/6/2020,20,中環,39,2,28,57,25,8,3,62,7,2039/4/20
25/6/2020,21,中環,45,4,32,80,20,11,2,61,11,2039/4/21
25/6/2020,22,中環,50,4,30,91,15,12,2,69,8,2039/4/22
25/6/2020,23,中環,46,5,31,108,15,12,3,66,6,2039/4/23
25/6/2020,24,中環,49,6,30,107,16,12,3,55,5,2039/4/24
26/6/2020,1,中環,45,5,29,94,17,12,3,53,5,2039/4/25
26/6/2020,2,中環,45,6,24,90,18,13,3,58,6,2039/4/26
26/6/2020,3,中環,45,4,24,90,24,9,3,54,4,2039/4/27
26/6/2020,4,中環,37,4,15,34,26,8,2,38,2,2039/4/28
26/6/2020,5,中環,36,4,19,45,23,8,2,40,3,2039/4/29
26/6/2020,6,中環,37,5,19,42,25,9,2,39,1,2039/4/30
26/6/2020,7,中環,36,3,20,55,27,7,2,41,2,2039/5/1
26/6/2020,8,中環,36,3,24,56,26,7,2,51,6,2039/5/2
26/6/2020,9,中環,49,3,49,159,19,9,4,56,7,2039/5/3
26/6/2020,10,中環,44,6,39,118,25,12,3,52,8,2039/5/4
26/6/2020,11,中環,59,7,51,164,20,15,3,57,9,2039/5/5
26/6/2020,12,中環,65,7,73,280,15,17,5,70,9,2039/5/6
26/6/2020,13,中環,60,8,55,178,21,18,4,56,9,2039/5/7
26/6/2020,14,中環,67,10,55,203,16,17,4,60,10,2039/5/8
26/6/2020,15,中環,49,8,46,117,21,17,4,57,8,2039/5/9
26/6/2020,16,中環,46,3,30,72,28,10,2,58,6,2039/5/10
26/6/2020,17,中環,48,4,35,88,24,11,2,62,9,2039/5/11
26/6/2020,18,中環,57,5,40,125,21,12,3,66,7,2039/5/12
26/6/2020,19,中環,53,6,40,135,19,12,3,86,10,2039/5/13
26/6/2020,20,中環,53,8,49,176,15,13,5,66,11,2039/5/14
26/6/2020,21,中環,64,8,41,144,15,14,3,71,9,2039/5/15
26/6/2020,22,中環,72,6,39,158,12,12,3,73,5,2039/5/16
26/6/2020,23,中環,64,5,39,145,13,11,3,74,5,2039/5/17
26/6/2020,24,中環,61,9,39,121,13,16,3,68,7,2039/5/18
27/6/2020,1,中環,53,10,33,103,15,16,4,62,5,2039/5/19
27/6/2020,2,中環,55,15,31,102,14,21,3,53,5,2039/5/20
27/6/2020,3,中環,50,12,29,61,18,17,3,53,2,2039/5/21
27/6/2020,4,中環,43,5,18,35,31,9,2,51,3,2039/5/22
27/6/2020,5,中環,45,2,22,51,26,7,2,46,4,2039/5/23
27/6/2020,6,中環,43,2,20,42,28,7,2,42,2,2039/5/24
27/6/2020,7,中環,42,3,26,59,24,6,2,49,3,2039/5/25
27/6/2020,8,中環,44,4,37,93,20,8,3,49,5,2039/5/26
27/6/2020,9,中環,50,3,54,185,15,8,4,53,7,2039/5/27
27/6/2020,10,中環,70,4,55,208,11,8,4,70,5,2039/5/28
27/6/2020,11,中環,56,5,42,129,21,9,4,55,7,2039/5/29
27/6/2020,12,中環,52,6,50,171,20,10,5,52,6,2039/5/30
27/6/2020,13,中環,49,4,39,129,23,8,8,47,6,2039/5/31
27/6/2020,14,中環,56,7,52,158,18,11,3,49,7,2039/6/1
27/6/2020,15,中環,53,9,49,143,22,17,3,46,6,2039/6/2
27/6/2020,16,中環,55,5,68,181,21,13,4,60,7,2039/6/3
27/6/2020,17,中環,51,4,52,130,25,10,4,63,6,2039/6/4
27/6/2020,18,中環,58,6,52,124,22,13,3,56,8,2039/6/5
27/6/2020,19,中環,68,5,62,177,17,10,4,72,5,2039/6/6
27/6/2020,20,中環,69,6,62,182,16,10,3,80,7,2039/6/7
27/6/2020,21,中環,68,9,55,150,15,13,4,69,7,2039/6/8
27/6/2020,22,中環,58,6,49,132,14,8,3,69,6,2039/6/9
27/6/2020,23,中環,58,7,57,180,11,10,4,67,7,2039/6/10
27/6/2020,24,中環,55,4,47,126,18,8,3,65,6,2039/6/11
28/6/2020,1,中環,52,4,43,103,20,7,2,60,4,2039/6/12
28/6/2020,2,中環,49,6,35,84,22,9,3,60,2,2039/6/13
28/6/2020,3,中環,49,6,35,84,32,7,3,61,4,2039/6/14
28/6/2020,4,中環,40,5,21,35,26,6,1,53,3,2039/6/15
28/6/2020,5,中環,48,8,46,130,10,10,4,42,3,2039/6/16
28/6/2020,6,中環,52,5,38,119,11,8,4,49,3,2039/6/17
28/6/2020,7,中環,46,6,34,96,16,9,3,53,4,2039/6/18
28/6/2020,8,中環,47,5,35,93,17,7,3,47,4,2039/6/19
28/6/2020,9,中環,45,5,38,106,17,9,3,53,5,2039/6/20
28/6/2020,10,中環,51,8,44,123,18,14,3,43,6,2039/6/21
28/6/2020,11,中環,44,4,24,51,34,8,2,64,7,2039/6/22
28/6/2020,12,中環,51,6,38,84,31,11,3,64,7,2039/6/23
28/6/2020,13,中環,46,2,33,78,37,8,3,53,6,2039/6/24
28/6/2020,14,中環,58,3,47,115,28,6,5,51,7,2039/6/25
28/6/2020,15,中環,53,5,49,109,32,11,4,57,7,2039/6/26
28/6/2020,16,中環,52,5,47,118,29,13,4,54,6,2039/6/27
28/6/2020,17,中環,56,3,58,149,22,7,6,46,6,2039/6/28
28/6/2020,18,中環,55,5,67,186,18,9,7,57,5,2039/6/29
28/6/2020,19,中環,53,4,47,101,28,8,5,68,7,2039/6/30
28/6/2020,20,中環,64,5,45,84,28,8,3,60,8,2039/7/1
28/6/2020,21,中環,62,5,42,81,26,7,2,63,8,2039/7/2
28/6/2020,22,中環,48,5,42,79,26,8,3,61,5,2039/7/3
28/6/2020,23,中環,43,5,38,70,24,8,2,64,5,2039/7/4
28/6/2020,24,中環,43,16,43,75,22,22,3,64,6,2039/7/5
29/6/2020,1,中環,43,16,33,75,25,22,3,55,5,2039/7/6
29/6/2020,2,中環,41,13,33,77,23,17,3,58,4,2039/7/7
29/6/2020,3,中環,41,16,22,39,25,28,3,58,2,2039/7/8
29/6/2020,4,中環,37,2,17,35,30,11,2,49,4,2039/7/9
29/6/2020,5,中環,39,8,28,67,20,12,2,54,3,2039/7/10
29/6/2020,6,中環,48,5,40,110,10,7,3,54,3,2039/7/11
29/6/2020,7,中環,52,3,44,161,12,5,4,55,4,2039/7/12
29/6/2020,8,中環,53,7,52,179,12,11,4,58,5,2039/7/13
29/6/2020,9,中環,55,7,58,216,13,11,4,61,9,2039/7/14
29/6/2020,10,中環,62,6,64,300,12,10,6,57,8,2039/7/15
29/6/2020,11,中環,69,7,69,291,13,13,5,73,8,2039/7/16
29/6/2020,12,中環,69,6,75,305,12,12,5,67,8,2039/7/17
29/6/2020,13,中環,67,9,73,280,13,15,9,49,7,2039/7/18
29/6/2020,14,中環,68,9,59,215,19,13,5,65,7,2039/7/19
29/6/2020,15,中環,56,5,62,198,16,8,9,48,9,2039/7/20
29/6/2020,16,中環,58,3,62,258,15,7,7,54,5,2039/7/21
29/6/2020,17,中環,51,6,59,149,28,8,5,57,7,2039/7/22
29/6/2020,18,中環,57,7,70,241,19,9,5,69,6,2039/7/23
29/6/2020,19,中環,75,7,80,255,13,10,5,71,8,2039/7/24
29/6/2020,20,中環,76,9,65,180,14,11,5,69,7,2039/7/25
29/6/2020,21,中環,77,10,52,135,15,12,5,77,12,2039/7/26
29/6/2020,22,中環,63,6,41,99,20,9,3,73,11,2039/7/27
29/6/2020,23,中環,51,6,35,86,20,9,3,70,7,2039/7/28
29/6/2020,24,中環,52,7,36,84,14,11,3,66,6,2039/7/29
30/6/2020,1,中環,52,13,41,97,13,18,3,62,6,2039/7/30
30/6/2020,2,中環,47,6,35,84,15,11,3,51,2,2039/7/31
30/6/2020,3,中環,47,6,35,84,22,10,3,60,1,2039/8/1
30/6/2020,4,中環,42,5,31,63,18,7,3,62,1,2039/8/2
30/6/2020,5,中環,41,2,23,51,21,4,3,58,1,2039/8/3
30/6/2020,6,中環,48,1,32,104,14,3,3,64,1,2039/8/4
30/6/2020,7,中環,43,2,34,83,19,3,3,53,3,2039/8/5
30/6/2020,8,中環,54,2,44,135,17,3,3,53,3,2039/8/6
30/6/2020,9,中環,52,3,46,140,21,5,3,61,5,2039/8/7
30/6/2020,10,中環,56,2,53,166,18,4,4,59,8,2039/8/8
30/6/2020,11,中環,79,4,59,198,15,8,4,65,6,2039/8/9
30/6/2020,12,中環,77,4,69,258,16,7,5,56,9,2039/8/10
30/6/2020,13,中環,71,10,61,208,22,13,5,56,7,2039/8/11
30/6/2020,14,中環,64,9,52,126,33,12,3,61,6,2039/8/12
30/6/2020,15,中環,55,5,55,134,31,6,3,58,8,2039/8/13
30/6/2020,16,中環,53,2,53,120,34,5,3,62,7,2039/8/14
30/6/2020,17,中環,53,6,63,125,29,9,3,63,4,2039/8/15
30/6/2020,18,中環,62,3,68,187,22,5,4,67,6,2039/8/16
30/6/2020,19,中環,56,3,67,173,15,4,5,80,7,2039/8/17
30/6/2020,20,中環,81,6,69,183,12,8,5,67,10,2039/8/18
30/6/2020,21,中環,83,8,61,151,14,11,4,84,15,2039/8/19
30/6/2020,22,中環,104,14,56,129,14,16,4,71,13,2039/8/20
30/6/2020,23,中環,72,12,49,96,15,14,4,61,11,2039/8/21
30/6/2020,24,中環,59,20,46,94,16,23,3,64,8,2039/8/22
1/7/2020,1,中環,51,17,46,113,16,19,3,58,5,2039/8/23
1/7/2020,2,中環,54,14,38,104,13,17,3,54,3,2039/8/24
1/7/2020,3,中環,52,10,37,91,14,13,3,54,3,2039/8/25
1/7/2020,4,中環,55,9,36,100,14,11,3,58,1,2039/8/26
1/7/2020,5,中環,55,7,29,77,14,9,3,50,0,2039/8/27
1/7/2020,6,中環,59,2,31,90,11,2,3,58,0,2039/8/28
1/7/2020,7,中環,49,2,32,88,11,2,3,50,3,2039/8/29
1/7/2020,8,中環,53,2,35,104,14,4,3,54,4,2039/8/30
1/7/2020,9,中環,52,3,44,132,15,7,4,58,4,2039/8/31
1/7/2020,10,中環,49,4,37,110,19,7,4,68,7,2039/9/1
1/7/2020,11,中環,56,6,42,104,23,9,4,65,5,2039/9/2
1/7/2020,12,中環,55,8,51,156,20,11,3,63,8,2039/9/3
1/7/2020,13,中環,48,6,36,92,38,9,3,63,8,2039/9/4
1/7/2020,14,中環,50,6,32,60,46,9,2,63,10,2039/9/5
1/7/2020,15,中環,49,2,35,59,50,3,3,65,12,2039/9/6
1/7/2020,16,中環,45,2,18,26,56,3,2,64,10,2039/9/7
1/7/2020,17,中環,45,2,17,24,53,3,2,64,8,2039/9/8
1/7/2020,18,中環,50,2,16,22,49,4,3,68,7,2039/9/9
1/7/2020,19,中環,57,3,27,36,35,5,3,66,6,2039/9/10
1/7/2020,20,中環,79,9,39,74,27,13,3,70,12,2039/9/11
1/7/2020,21,中環,72,9,37,72,26,12,3,60,13,2039/9/12
1/7/2020,22,中環,58,6,38,76,25,8,3,57,8,2039/9/13
1/7/2020,23,中環,56,4,41,94,19,7,3,58,6,2039/9/14
1/7/2020,24,中環,54,11,36,84,20,14,3,53,5,2039/9/15
2/7/2020,1,中環,58,9,33,77,19,12,2,47,5,2039/9/16
2/7/2020,2,中環,54,6,28,74,23,8,3,52,4,2039/9/17
2/7/2020,3,中環,54,4,28,74,27,6,3,56,4,2039/9/18
2/7/2020,4,中環,59,8,29,56,26,10,3,50,5,2039/9/19
2/7/2020,5,中環,54,5,23,41,29,7,2,55,4,2039/9/20
2/7/2020,6,中環,55,3,26,45,28,5,2,62,5,2039/9/21
2/7/2020,7,中環,59,2,46,118,14,5,3,63,4,2039/9/22
2/7/2020,8,中環,75,6,61,206,13,9,4,61,8,2039/9/23
2/7/2020,9,中環,93,7,78,277,13,11,5,69,8,2039/9/24
2/7/2020,10,中環,87,3,78,292,12,7,4,74,13,2039/9/25
2/7/2020,11,中環,76,9,65,225,14,14,3,83,13,2039/9/26
2/7/2020,12,中環,77,6,67,226,16,13,4,66,11,2039/9/27
2/7/2020,13,中環,77,11,56,156,22,18,4,62,9,2039/9/28
2/7/2020,14,中環,85,9,61,189,21,14,4,60,7,2039/9/29
2/7/2020,15,中環,55,8,73,220,19,13,4,63,9,2039/9/30
2/7/2020,16,中環,47,8,71,241,20,14,5,64,12,2039/10/1
2/7/2020,17,中環,64,7,78,218,19,14,4,67,9,2039/10/2
2/7/2020,18,中環,70,7,64,188,22,13,4,72,7,2039/10/3
2/7/2020,19,中環,74,5,74,207,18,10,4,82,7,2039/10/4
2/7/2020,20,中環,79,7,72,201,15,11,3,67,7,2039/10/5
2/7/2020,21,中環,90,9,59,165,17,14,4,78,10,2039/10/6
2/7/2020,22,中環,61,7,50,110,20,12,3,78,11,2039/10/7
2/7/2020,23,中環,49,4,46,101,22,9,3,81,11,2039/10/8
2/7/2020,24,中環,51,9,35,72,23,14,2,65,9,2039/10/9
3/7/2020,1,中環,54,9,41,89,21,14,3,73,7,2039/10/10
3/7/2020,2,中環,48,16,37,64,23,23,2,63,7,2039/10/11
3/7/2020,3,中環,48,18,37,61,25,24,2,63,6,2039/10/12
3/7/2020,4,中環,42,14,26,47,30,20,2,56,6,2039/10/13
3/7/2020,5,中環,40,6,25,42,28,10,2,58,4,2039/10/14
3/7/2020,6,中環,51,4,37,75,18,6,2,61,2,2039/10/15
3/7/2020,7,中環,56,4,45,112,14,7,3,66,5,2039/10/16
3/7/2020,8,中環,53,4,55,159,16,7,3,71,9,2039/10/17
3/7/2020,9,中環,67,4,71,281,12,10,5,73,10,2039/10/18
3/7/2020,10,中環,73,6,74,327,14,13,6,70,7,2039/10/19
3/7/2020,11,中環,75,6,76,264,14,13,6,69,11,2039/10/20
3/7/2020,12,中環,82,8,78,283,14,12,5,71,7,2039/10/21
3/7/2020,13,中環,69,14,72,235,20,21,5,60,7,2039/10/22
3/7/2020,14,中環,68,10,63,186,21,16,4,55,5,2039/10/23
3/7/2020,15,中環,58,8,51,135,26,16,4,66,7,2039/10/24
3/7/2020,16,中環,71,5,60,205,16,11,4,64,10,2039/10/25
3/7/2020,17,中環,88,6,61,278,15,9,5,85,9,2039/10/26
3/7/2020,18,中環,87,11,69,279,12,16,5,82,8,2039/10/27
3/7/2020,19,中環,81,13,77,304,13,19,4,79,8,2039/10/28
3/7/2020,20,中環,81,8,65,231,13,12,4,80,13,2039/10/29
3/7/2020,21,中環,73,9,51,122,18,11,3,96,16,2039/10/30
3/7/2020,22,中環,77,6,52,138,12,8,3,80,15,2039/10/31
3/7/2020,23,中環,59,5,58,177,11,8,3,72,12,2039/11/1
3/7/2020,24,中環,56,10,54,140,11,14,3,61,8,2039/11/2
4/7/2020,1,中環,59,10,45,117,11,16,4,62,7,2039/11/3
4/7/2020,2,中環,57,13,38,91,14,20,3,73,6,2039/11/4
4/7/2020,3,中環,57,13,38,91,17,19,3,65,5,2039/11/5
4/7/2020,4,中環,52,9,32,65,17,15,3,65,3,2039/11/6
4/7/2020,5,中環,59,14,39,124,12,19,3,69,3,2039/11/7
4/7/2020,6,中環,54,5,42,117,12,11,4,66,3,2039/11/8
4/7/2020,7,中環,67,4,44,140,12,8,3,61,5,2039/11/9
4/7/2020,8,中環,59,3,46,149,11,7,4,64,8,2039/11/10
4/7/2020,9,中環,70,6,63,255,11,11,5,61,8,2039/11/11
4/7/2020,10,中環,63,8,56,210,16,16,5,56,9,2039/11/12
4/7/2020,11,中環,71,8,67,245,16,17,5,56,9,2039/11/13
4/7/2020,12,中環,56,5,52,166,20,14,4,57,8,2039/11/14
4/7/2020,13,中環,56,4,41,138,24,11,4,60,7,2039/11/15
4/7/2020,14,中環,62,6,66,236,17,15,6,60,9,2039/11/16
4/7/2020,15,中環,52,2,49,147,26,10,4,69,7,2039/11/17
4/7/2020,16,中環,58,4,62,216,19,11,4,65,9,2039/11/18
4/7/2020,17,中環,54,6,44,126,29,13,3,72,6,2039/11/19
4/7/2020,18,中環,59,2,43,91,29,9,3,71,8,2039/11/20
4/7/2020,19,中環,64,6,56,149,18,13,3,87,8,2039/11/21
4/7/2020,20,中環,75,8,53,151,17,15,3,69,9,2039/11/22
4/7/2020,21,中環,61,6,44,109,17,13,3,74,8,2039/11/23
4/7/2020,22,中環,61,4,35,87,17,14,3,69,8,2039/11/24
4/7/2020,23,中環,61,1,43,117,16,10,3,73,10,2039/11/25
4/7/2020,24,中環,57,3,45,115,15,13,4,67,8,2039/11/26
5/7/2020,1,中環,56,8,36,81,18,21,3,54,5,2039/11/27
5/7/2020,2,中環,50,11,38,90,17,17,3,56,3,2039/11/28
5/7/2020,3,中環,53,8,32,69,19,15,3,56,3,2039/11/29
5/7/2020,4,中環,49,8,25,49,22,15,2,54,2,2039/11/30
5/7/2020,5,中環,51,8,28,64,20,15,2,48,3,2039/12/1
5/7/2020,6,中環,49,8,25,65,20,15,2,53,4,2039/12/2
5/7/2020,7,中環,50,8,31,94,15,15,3,51,4,2039/12/3
5/7/2020,8,中環,54,8,37,116,17,15,3,58,5,2039/12/4
5/7/2020,9,中環,53,8,34,103,21,15,4,52,5,2039/12/5
5/7/2020,10,中環,55,8,35,95,22,15,3,58,5,2039/12/6
5/7/2020,11,中環,45,8,31,104,28,15,3,60,6,2039/12/7
5/7/2020,12,中環,46,1,35,88,22,4,5,58,5,2039/12/8
5/7/2020,13,中環,52,3,41,96,26,8,5,58,6,2039/12/9
5/7/2020,14,中環,48,3,38,72,36,7,4,54,7,2039/12/10
5/7/2020,15,中環,56,1,50,144,28,6,4,56,7,2039/12/11
5/7/2020,16,中環,66,5,55,141,25,12,4,55,8,2039/12/12
5/7/2020,17,中環,48,7,30,67,41,12,3,52,4,2039/12/13
5/7/2020,18,中環,43,3,33,72,36,7,3,64,6,2039/12/14
5/7/2020,19,中環,43,1,35,62,34,4,3,74,5,2039/12/15
5/7/2020,20,中環,46,1,30,59,31,5,2,72,9,2039/12/16
5/7/2020,21,中環,47,1,33,64,30,5,2,72,5,2039/12/17
5/7/2020,22,中環,44,1,27,49,29,5,3,63,6,2039/12/18
5/7/2020,23,中環,48,1,37,85,24,5,2,67,6,2039/12/19
5/7/2020,24,中環,48,1,31,82,25,5,3,58,6,2039/12/20
6/7/2020,1,中環,49,2,27,66,25,6,3,63,6,2039/12/21
6/7/2020,2,中環,43,6,17,36,29,9,2,57,5,2039/12/22
6/7/2020,3,中環,43,6,17,36,34,9,2,55,3,2039/12/23
6/7/2020,4,中環,41,6,18,39,31,9,2,58,4,2039/12/24
6/7/2020,5,中環,39,6,15,25,33,9,2,50,3,2039/12/25
6/7/2020,6,中環,37,6,14,26,35,9,2,50,2,2039/12/26
6/7/2020,7,中環,46,6,35,86,21,9,2,51,5,2039/12/27
6/7/2020,8,中環,62,6,51,174,14,9,3,49,4,2039/12/28
6/7/2020,9,中環,67,3,64,252,15,9,5,52,5,2039/12/29
6/7/2020,10,中環,72,4,62,264,14,10,5,60,8,2039/12/30
6/7/2020,11,中環,73,6,60,215,17,11,5,55,9,2039/12/31
6/7/2020,12,中環,56,10,57,174,22,15,5,53,7,2040/1/1
6/7/2020,13,中環,50,6,46,134,31,11,4,61,7,2040/1/2
6/7/2020,14,中環,74,5,58,188,20,10,5,53,5,2040/1/3
6/7/2020,15,中環,59,6,42,118,25,13,3,54,7,2040/1/4
6/7/2020,16,中環,62,3,50,178,21,7,5,56,7,2040/1/5
6/7/2020,17,中環,65,2,54,171,17,8,5,58,7,2040/1/6
6/7/2020,18,中環,63,9,51,173,19,14,5,61,7,2040/1/7
6/7/2020,19,中環,61,4,54,154,20,8,3,67,9,2040/1/8
6/7/2020,20,中環,57,3,44,127,21,7,3,72,7,2040/1/9
6/7/2020,21,中環,60,1,42,124,19,5,4,71,8,2040/1/10
6/7/2020,22,中環,56,4,36,89,23,8,3,66,8,2040/1/11
6/7/2020,23,中環,66,1,36,109,20,4,3,80,7,2040/1/12
6/7/2020,24,中環,57,0,28,77,23,5,2,80,5,2040/1/13
7/7/2020,1,中環,58,2,31,93,21,6,4,63,6,2040/1/14
7/7/2020,2,中環,51,2,20,46,27,6,3,57,3,2040/1/15
7/7/2020,3,中環,47,2,21,46,28,6,2,57,1,2040/1/16
7/7/2020,4,中環,47,10,20,40,27,14,2,62,5,2040/1/17
7/7/2020,5,中環,42,10,16,24,30,14,2,47,3,2040/1/18
7/7/2020,6,中環,54,2,33,75,18,5,2,48,4,2040/1/19
7/7/2020,7,中環,59,7,50,184,11,10,4,51,5,2040/1/20
7/7/2020,8,中環,69,12,71,368,10,19,7,55,6,2040/1/21
7/7/2020,9,中環,77,13,75,342,12,22,7,53,9,2040/1/22
7/7/2020,10,中環,67,12,69,241,14,19,5,57,8,2040/1/23
7/7/2020,11,中環,71,9,60,229,19,16,7,59,10,2040/1/24
7/7/2020,12,中環,56,4,41,115,31,10,3,57,9,2040/1/25
7/7/2020,13,中環,72,9,65,232,19,15,6,54,7,2040/1/26
7/7/2020,14,中環,65,11,62,192,20,18,5,53,6,2040/1/27
7/7/2020,15,中環,63,10,59,198,21,17,4,62,6,2040/1/28
7/7/2020,16,中環,63,11,65,256,15,19,6,60,7,2040/1/29
7/7/2020,17,中環,60,12,61,213,18,20,6,65,7,2040/1/30
7/7/2020,18,中環,75,10,66,264,12,18,6,65,7,2040/1/31
7/7/2020,19,中環,80,12,87,336,12,22,7,64,7,2040/2/1
7/7/2020,20,中環,89,10,69,203,12,17,5,67,9,2040/2/2
7/7/2020,21,中環,79,14,50,132,12,22,5,61,8,2040/2/3
7/7/2020,22,中環,70,10,49,145,10,23,4,74,8,2040/2/4
7/7/2020,23,中環,52,6,37,93,15,12,4,71,7,2040/2/5
7/7/2020,24,中環,45,12,27,54,24,17,3,57,7,2040/2/6
8/7/2020,1,中環,48,5,27,54,22,10,2,52,6,2040/2/7
8/7/2020,2,中環,54,3,35,85,17,9,3,59,6,2040/2/8
8/7/2020,3,中環,54,16,35,85,18,22,3,50,5,2040/2/9
8/7/2020,4,中環,48,11,29,49,19,17,3,54,4,2040/2/10
8/7/2020,5,中環,48,7,30,63,18,13,2,46,4,2040/2/11
8/7/2020,6,中環,51,1,31,74,15,7,3,47,5,2040/2/12
8/7/2020,7,中環,49,3,37,104,15,9,3,55,5,2040/2/13
8/7/2020,8,中環,69,5,59,214,11,14,4,48,5,2040/2/14
8/7/2020,9,中環,79,13,81,382,11,26,6,62,8,2040/2/15
8/7/2020,10,中環,63,14,48,173,20,29,4,60,8,2040/2/16
8/7/2020,11,中環,66,14,57,196,18,29,4,69,9,2040/2/17
8/7/2020,12,中環,70,14,69,274,14,29,6,60,10,2040/2/18
8/7/2020,13,中環,73,11,57,216,18,23,5,60,12,2040/2/19
8/7/2020,14,中環,68,8,60,214,17,19,4,57,11,2040/2/20
8/7/2020,15,中環,66,9,52,189,18,21,4,53,11,2040/2/21
8/7/2020,16,中環,67,9,58,231,15,22,4,55,7,2040/2/22
8/7/2020,17,中環,64,11,55,223,15,23,4,57,8,2040/2/23
8/7/2020,18,中環,71,7,60,296,12,17,5,57,8,2040/2/24
8/7/2020,19,中環,80,6,83,359,11,17,6,60,7,2040/2/25
8/7/2020,20,中環,71,8,56,232,13,20,4,67,7,2040/2/26
8/7/2020,21,中環,80,11,49,200,12,23,4,60,8,2040/2/27
8/7/2020,22,中環,67,8,45,173,12,19,4,59,8,2040/2/28
8/7/2020,23,中環,65,8,44,155,11,18,3,55,6,2040/2/29
8/7/2020,24,中環,59,16,44,146,11,27,3,53,10,2040/3/1
9/7/2020,1,中環,56,12,35,87,16,22,2,50,6,2040/3/2
